transaction_id,customer_id,product_id,transaction_date,amount,quantity,promo_code,ingestion_timestamp,source_file
T002584,C00362,P0139,2025-06-26,N/A,2,WELCOME5,2025-06-27 09:00:00,batch_2025_01.csv
T002398,C00414,P0013,2025-08-17,605.29,4,,2025-08-17 05:00:00,batch_2025_01.csv
T004955,C00361,P0017,05/24/2025,110.37,3,,2025-05-24 22:00:00,batch_2025_01.csv
T001210,C00349,P0075,2025-05-15,753.14,1,,2025-05-16 09:00:00,batch_2025_01.csv
T003543,C00259,P0088,2025-07-03,224.26,3,,2025-07-03 04:00:00,batch_2025_01.csv
T003621,C00300,P0146,2031-01-01,339.14,5,,2025-06-14 17:00:00,batch_2025_01.csv
T004984,C00384,P0064,2025-04-04,$547.08,2,WELCOME5,2025-04-04 11:00:00,batch_2025_01.csv
T001354,C00166,P0096,2025-02-12,$510.92,5,,2025-02-12 10:00:00,batch_2025_01.csv
T004107,C00213,P0138,05/23/2025,155.21,3,,2025-05-23 17:00:00,batch_2025_01.csv
T004702,C00358,P0008,2025-06-26,59.11,1,SAVE10,2025-06-26 20:00:00,batch_2025_01.csv
T003466,C00010,P0150,2025-08-03,$708.89,4,,2025-08-03 23:00:00,batch_2025_01.csv
T003128,C00481,P0139,05/08/2025,547.88,2,SAVE10,2025-05-09 23:00:00,batch_2025_01.csv
T002128,C00425,P0029,2025-07-13,$531.16,5,,2025-07-14 23:00:00,batch_2025_01.csv
T002524,C00343,P0144,02/04/2025,495.80,2,SAVE10,2025-02-05 08:00:00,batch_2025_01.csv
T003712,C00309,P0092,2025-08-07,879.26,5,,2025-08-08 14:00:00,batch_2025_01.csv
T001029,C00154,P0056,2025-06-04,862.02,2,WELCOME5,2025-06-05 12:00:00,batch_2025_01.csv
T004991,C00035,P0135,2025-06-29,245.19,5,,2025-06-30 17:00:00,batch_2025_01.csv
T000916,C00298,P9999,2025-07-22,577.19,2,SAVE10,2025-07-23 14:00:00,batch_2025_01.csv
T000363,C00059,P0025,2025-02-26,685.31,3,WELCOME5,2025-02-26 01:00:00,batch_2025_01.csv
T003624,C00044,P0109,2025-04-21,N/A,3,SAVE10,2025-04-21 03:00:00,batch_2025_01.csv
T001102,C00071,P0063,2025-05-21,349.80,5,,2025-05-22 08:00:00,batch_2025_01.csv
T000803,C00021,P0132,2025-04-29,$312.84,2,SAVE10,2025-04-30 20:00:00,batch_2025_01.csv
T001088,C00219,P0063,2025-06-15,$413.88,1,WELCOME5,2025-06-16 02:00:00,batch_2025_01.csv
T000826,C00175,P0091,2025-07-17,694.28,5,WELCOME5,2025-07-18 12:00:00,batch_2025_01.csv
T003903,C00048,P0075,2025-03-20,$536.12,5,,2025-03-21 12:00:00,batch_2025_01.csv
T004894,C00439,P0143,2025-08-22,683.43,3,,2025-08-23 18:00:00,batch_2025_01.csv
T004633,C00130,P0113,2025-03-24,$657.77,5,SAVE10,2025-03-24 14:00:00,batch_2025_01.csv
T001702,C00178,P0075,2025-06-22,139.69,4,,2025-06-23 08:00:00,batch_2025_01.csv
T002713,C00406,P0042,2025-03-12,$227.15,5,,2025-03-12 06:00:00,batch_2025_01.csv
T004207,C00446,P0018,2025-04-18,604.06,5,WELCOME5,2025-04-18 03:00:00,batch_2025_01.csv
T002448,C00309,P0070,2025-06-10,606.68,3,,2025-06-11 17:00:00,batch_2025_01.csv
T001105,C00031,P0090,2025-08-06,329.89,5,SAVE10,2025-08-06 09:00:00,batch_2025_01.csv
T002915,C00186,P0094,2031-01-01,$860.46,4,,2025-01-31 19:00:00,batch_2025_01.csv
T001609,C00451,P0093,03/15/2025,207.67,4,,2025-03-16 17:00:00,batch_2025_01.csv
T004777,C00311,P0035,2025-08-12,688.81,4,,2025-08-12 15:00:00,batch_2025_01.csv
T001342,C00052,P0068,2025-05-28,872.58,2,SAVE10,2025-05-29 07:00:00,batch_2025_01.csv
T004866,C00449,P0095,2025-07-02,$180.42,2,SAVE10,2025-07-02 15:00:00,batch_2025_01.csv
T001109,C00077,P0047,2025-02-05,427.03,4,SAVE10,2025-02-07 00:00:00,batch_2025_01.csv
T002597,C00319,P0023,2025-01-02,$304.94,2,,2025-01-03 00:00:00,batch_2025_01.csv
T001526,C00432,P0039,06/06/2025,490.41,4,,2025-06-07 04:00:00,batch_2025_01.csv
T004960,C00259,P0105,2025-06-02,603.68,3,SAVE10,2025-06-02 04:00:00,batch_2025_01.csv
T000449,C00378,P0052,2025-03-03,217.50,2,WELCOME5,2025-03-03 17:00:00,batch_2025_01.csv
T004074,C00148,P0039,02/02/2025,224.04,5,,2025-02-03 23:00:00,batch_2025_01.csv
T003566,C00038,P0147,2025-01-31,$124.58,3,,2025-02-01 18:00:00,batch_2025_01_late.csv
T000307,C00460,P0096,2025-07-29,26.05,1,,2025-07-29 20:00:00,batch_2025_01.csv
T003706,C00044,P0086,2025-03-31,$291.00,1,SAVE10,2025-04-01 15:00:00,batch_2025_01.csv
T000142,C00192,P0098,2025-08-23,,5,,2025-08-24 01:00:00,batch_2025_01.csv
T002395,C00365,P0066,2025-07-05,,2,,2025-07-07 00:00:00,batch_2025_01.csv
T003581,C00079,P0009,2025-07-20,$204.97,1,,2025-07-21 15:00:00,batch_2025_01.csv
T000556,C00321,P0047,2025-02-03,$112.86,1,SAVE10,2025-02-03 13:00:00,batch_2025_01.csv
T004476,C00175,P0100,2025-01-02,$347.55,1,,2025-01-03 14:00:00,batch_2025_01.csv
T003421,C00302,P0032,07/27/2025,239.58,2,,2025-07-28 13:00:00,batch_2025_01.csv
T002233,C00049,P0005,07/26/2025,134.95,4,,2025-07-26 19:00:00,batch_2025_01.csv
T000794,C00455,P0085,2025-06-24,31.16,1,,2025-06-25 20:00:00,batch_2025_01.csv
T003619,C00080,P0050,2025-04-01,416.63,2,,2025-04-02 03:00:00,batch_2025_01.csv
T003843,,P0149,02/24/2025,892.08,3,WELCOME5,2025-02-25 03:00:00,batch_2025_01.csv
T003821,C00482,P0094,2025-08-18,90.88,5,,2025-08-18 13:00:00,batch_2025_01.csv
T004966,C00059,P0117,04/29/2025,118.87,2,,2025-04-29 10:00:00,batch_2025_01.csv
T000845,,P0097,2025-03-05,$471.54,3,SAVE10,2025-03-05 07:00:00,batch_2025_01.csv
T000584,C00396,P0113,2025-03-11,606.64,5,WELCOME5,2025-03-11 10:00:00,batch_2025_01.csv
T001856,C00172,P0044,08/24/2025,173.14,1,SAVE10,2025-08-25 13:00:00,batch_2025_01.csv
T004233,C00234,P0026,2025-02-05,779.99,5,,2025-02-05 04:00:00,batch_2025_01.csv
T002102,C00102,P0119,06/25/2025,534.56,5,,2025-06-25 08:00:00,batch_2025_01.csv
T003743,C00092,P0057,06/29/2025,$336.23,3,WELCOME5,2025-06-29 22:00:00,batch_2025_01.csv
T002873,,P0102,2025-03-18,366.41,4,,2025-03-19 23:00:00,batch_2025_01.csv
T003076,C00145,P0048,2025-02-06,222.43,1,,2025-02-06 17:00:00,batch_2025_01.csv
T000908,C00092,P0051,08/04/2025,27.17,2,SAVE10,2025-08-04 17:00:00,batch_2025_01.csv
T003531,C00260,P0087,06/24/2025,$247.38,5,WELCOME5,2025-06-24 02:00:00,batch_2025_01.csv
T001779,C00258,P0128,2025-01-10,120.61,3,,2025-01-10 14:00:00,batch_2025_01.csv
T000943,C00211,P0142,04/05/2025,$116.14,3,SAVE10,2025-04-05 05:00:00,batch_2025_01.csv
T000245,C00172,P0110,01/17/2025,$250.61,1,SAVE10,2025-01-17 17:00:00,batch_2025_01.csv
T004915,C00012,P0036,01/20/2025,865.04,4,SAVE10,2025-01-20 11:00:00,batch_2025_01.csv
T002241,C00342,P0017,04/11/2025,$50.94,3,,2025-04-11 19:00:00,batch_2025_01.csv
T004931,C00353,P0042,2025-04-17,131.86,4,,2025-04-18 11:00:00,batch_2025_01.csv
T001181,C00163,P0082,2025-01-13,184.75,4,,2025-01-14 08:00:00,batch_2025_01.csv
T000680,C00457,P0118,2025-04-11,85.88,1,,2025-04-11 12:00:00,batch_2025_01.csv
T003756,C00497,P0148,2025-06-28,424.93,5,,2025-06-28 16:00:00,batch_2025_01.csv
T000942,C00454,P0041,2025-06-10,252.21,2,SAVE10,2025-06-11 11:00:00,batch_2025_01.csv
T001356,C00269,P0122,2025-04-17,16.76,1,,2025-04-17 12:00:00,batch_2025_01.csv
T001948,C00149,P0011,2025-03-19,$111.32,4,,2025-03-20 12:00:00,batch_2025_01.csv
T001348,C00211,P0080,2025-08-02,$668.54,5,SAVE10,2025-08-02 10:00:00,batch_2025_01.csv
T001237,C00431,P0140,2025-06-06,$240.16,1,SAVE10,2025-06-07 20:00:00,batch_2025_01.csv
T002457,C00204,P0103,2025-06-04,$266.57,3,WELCOME5,2025-06-04 04:00:00,batch_2025_01.csv
T003634,C00016,P0149,2025-02-27,78.89,2,,2025-02-27 21:00:00,batch_2025_01.csv
T004237,C00364,P0053,2025-05-06,$174.06,3,,2025-05-07 19:00:00,batch_2025_01.csv
T000885,C00130,P9999,2025-01-01,795.73,1,,2025-01-02 04:00:00,batch_2025_01.csv
T002676,C00500,P0145,01/16/2025,$736.86,4,SAVE10,2025-01-16 09:00:00,batch_2025_01.csv
T002269,C00142,P0085,2025-03-21,865.61,2,,2025-03-21 04:00:00,batch_2025_01.csv
T004477,C00470,P0126,2025-02-24,731.59,2,,2025-02-25 03:00:00,batch_2025_01.csv
T001534,C00079,P0019,2025-07-13,793.16,1,SAVE10,2025-07-14 23:00:00,batch_2025_01.csv
T002623,,P0015,not-a-date,645.83,1,WELCOME5,2025-04-30 08:00:00,batch_2025_01.csv
T000229,C00245,P0019,01/23/2025,212.22,3,,2025-01-24 23:00:00,batch_2025_01.csv
T004325,C00493,P0093,2025-04-12,$626.48,3,,2025-04-13 13:00:00,batch_2025_01.csv
T003838,C00247,P0141,06/24/2025,827.62,1,,2025-06-25 07:00:00,batch_2025_01.csv
T003395,C00046,P0051,2025-03-27,230.52,1,,2025-03-28 18:00:00,batch_2025_01.csv
T001461,C00238,P0026,2025-07-20,$486.94,2,SAVE10,2025-07-20 04:00:00,batch_2025_01.csv
T004383,C00373,P0011,2025-06-12,229.19,3,WELCOME5,2025-06-12 07:00:00,batch_2025_01.csv
T003186,C00442,P0111,2025-02-21,$451.50,2,,2025-02-22 15:00:00,batch_2025_01.csv
T000856,C99999,P0084,2025-06-09,87.67,4,,2025-06-10 19:00:00,batch_2025_01.csv
T001301,C00398,P0105,2025-06-20,$609.30,3,,2025-06-20 09:00:00,batch_2025_01.csv
T000144,C00388,P0006,04/29/2025,880.81,4,,2025-04-30 20:00:00,batch_2025_01.csv
T004847,C00149,P0144,02/25/2025,842.31,4,SAVE10,2025-02-26 19:00:00,batch_2025_01.csv
T003659,C00440,P0116,2025-06-08,244.85,5,SAVE10,2025-06-09 23:00:00,batch_2025_01_late.csv
T002563,C00131,P0123,2025-07-22,503.95,4,SAVE10,2025-07-23 09:00:00,batch_2025_01.csv
T004393,C00159,P0127,01/18/2025,685.75,1,SAVE10,2025-01-18 08:00:00,batch_2025_01.csv
T003433,C00198,P0041,03/24/2025,$390.26,5,WELCOME5,2025-03-24 08:00:00,batch_2025_01.csv
T003361,C00430,P0129,2025-02-05,643.87,4,,2025-02-06 14:00:00,batch_2025_01.csv
T002653,C00244,P0107,2025-04-02,624.93,4,WELCOME5,2025-04-03 15:00:00,batch_2025_01.csv
T002498,C00179,P0134,2025-05-13,$120.77,2,,2025-05-15 00:00:00,batch_2025_01.csv
T003526,C00278,P0024,04/10/2025,891.82,2,SAVE10,2025-04-10 08:00:00,batch_2025_01_late.csv
T004166,C00354,P0002,2025-08-13,782.24,5,,2025-08-13 17:00:00,batch_2025_01.csv
T000451,C00392,P0139,2025-08-06,862.53,5,,2025-08-07 07:00:00,batch_2025_01.csv
T002615,C00073,P0026,2025-06-14,644.47,2,,2025-06-15 09:00:00,batch_2025_01.csv
T000452,C00252,P0047,2025-08-23,886.08,5,,2025-08-24 09:00:00,batch_2025_01.csv
T003593,,P0069,2025-02-27,851.91,5,SAVE10,2025-02-28 16:00:00,batch_2025_01.csv
T004386,C00230,P0021,2025-03-22,609.45,5,,2025-03-22 17:00:00,batch_2025_01.csv
T003854,C00040,P0082,2025-03-18,$629.68,5,SAVE10,2025-03-18 23:00:00,batch_2025_01.csv
T003069,C00389,P0072,2025-08-18,174.42,4,WELCOME5,2025-08-20 00:00:00,batch_2025_01.csv
T000048,C00053,P0088,2025-01-22,884.29,4,SAVE10,2025-01-23 09:00:00,batch_2025_01.csv
T004952,C00487,P0075,2025-04-24,$375.07,1,WELCOME5,2025-04-25 18:00:00,batch_2025_01.csv
T004444,C00022,P0004,2025-01-01,131.05,3,,2025-01-02 08:00:00,batch_2025_01.csv
T000637,C00224,P0104,2025-07-19,760.89,4,,2025-07-19 05:00:00,batch_2025_01.csv
T004222,C00481,P0145,2025-03-10,726.24,5,,2025-03-11 14:00:00,batch_2025_01.csv
T000381,C00021,P0110,2019-13-40,256.97,1,,2025-03-09 09:00:00,batch_2025_01.csv
T004632,C00462,P0065,2025-03-15,597.28,4,,2025-03-15 12:00:00,batch_2025_01.csv
T002085,C00237,P0112,2025-01-12,10.44,5,,2025-01-13 12:00:00,batch_2025_01.csv
T001254,C00350,P0136,2025-08-02,450.59,3,,2025-08-02 14:00:00,batch_2025_01.csv
T002967,C00407,P0033,2025-06-28,$127.21,1,,2025-06-28 15:00:00,batch_2025_01.csv
T000500,C00448,P0009,2025-05-05,$188.25,4,SAVE10,2025-05-05 13:00:00,batch_2025_01.csv
T002926,C00422,P0070,2025-07-02,786.65,5,,2025-07-03 11:00:00,batch_2025_01.csv
T001708,C00337,P0101,2025-03-31,$203.41,1,,2025-04-02 00:00:00,batch_2025_01.csv
T002753,C00392,P0020,04/13/2025,494.20,4,,2025-04-14 20:00:00,batch_2025_01.csv
T004748,C99999,P0059,2025-06-30,373.51,4,,2025-07-01 10:00:00,batch_2025_01.csv
T003726,C00002,P0049,06/24/2025,$605.34,2,SAVE10,2025-06-24 10:00:00,batch_2025_01.csv
T002133,C00206,P0017,07/09/2025,427.28,1,WELCOME5,2025-07-10 07:00:00,batch_2025_01.csv
T000888,C00451,P0147,07/08/2025,728.44,1,,2025-07-08 15:00:00,batch_2025_01.csv
T003473,C00423,P0100,2025-01-20,$97.89,1,,2025-01-21 06:00:00,batch_2025_01.csv
T004942,C00386,P0089,02/18/2025,582.76,3,,2025-02-20 00:00:00,batch_2025_01.csv
T001426,C00207,P0009,2025-05-27,$597.34,3,,2025-05-27 06:00:00,batch_2025_01.csv
T000132,C00155,P0150,2025-01-03,$652.81,1,,2025-01-03 23:00:00,batch_2025_01_late.csv
T000617,C00144,P0071,2025-01-04,773.21,5,,2025-01-06 00:00:00,batch_2025_01.csv
T002757,C00238,P0024,2025-08-23,416.13,3,WELCOME5,2025-08-23 01:00:00,batch_2025_01.csv
T001407,C00395,P0014,2025-03-08,$278.24,4,WELCOME5,2025-03-10 00:00:00,batch_2025_01.csv
T001580,C00492,P0126,2025-04-14,176.00,4,WELCOME5,2025-04-14 03:00:00,batch_2025_01.csv
T001205,C00106,P0044,2025-03-30,$708.87,1,,2025-03-31 17:00:00,batch_2025_01.csv
T000286,C99999,P0097,04/07/2025,$321.30,5,,2025-04-07 07:00:00,batch_2025_01.csv
T004816,C00383,P0012,2025-07-22,667.88,1,,2025-07-22 04:00:00,batch_2025_01.csv
T004943,C00303,P0058,2025-02-03,847.53,4,SAVE10,2025-02-03 09:00:00,batch_2025_01.csv
T001610,C00452,P0042,01/06/2025,336.33,4,SAVE10,2025-01-07 04:00:00,batch_2025_01.csv
T004574,C00279,P0008,2025-05-29,116.20,5,,2025-05-31 00:00:00,batch_2025_01.csv
T004012,C00006,P0078,04/21/2025,$497.45,4,,2025-04-22 02:00:00,batch_2025_01.csv
T001597,C00487,P0023,2025-05-08,502.84,4,SAVE10,2025-05-08 13:00:00,batch_2025_01.csv
T003707,C00358,P9999,05/16/2025,703.76,3,WELCOME5,2025-05-17 07:00:00,batch_2025_01.csv
T000946,C00344,P0119,2025-01-18,440.41,4,,2025-01-18 06:00:00,batch_2025_01.csv
T000623,C00007,P0074,2025-04-25,835.08,1,,2025-04-26 01:00:00,batch_2025_01.csv
T001769,C00118,P0105,2025-05-14,285.95,1,WELCOME5,2025-05-14 05:00:00,batch_2025_01.csv
T002108,C00049,P0140,2025-07-24,$849.79,5,WELCOME5,2025-07-24 06:00:00,batch_2025_01.csv
T002986,C00209,P0141,01/01/2025,589.31,2,,2025-01-01 10:00:00,batch_2025_01.csv
T004825,C00131,P0117,2025-03-23,520.82,2,WELCOME5,2025-03-23 23:00:00,batch_2025_01.csv
T002701,C00327,P0036,2025-06-04,$240.75,2,,2025-06-04 09:00:00,batch_2025_01.csv
T002739,C00235,P0014,2025-04-07,361.39,3,SAVE10,2025-04-07 06:00:00,batch_2025_01.csv
T001672,C00073,P0081,2025-04-07,749.97,3,SAVE10,2025-04-08 12:00:00,batch_2025_01.csv
T000003,C00468,P0124,03/17/2025,870.91,4,,2025-03-19 00:00:00,batch_2025_01.csv
T000167,C00258,P0111,2025-08-21,727.10,2,,2025-08-21 12:00:00,batch_2025_01.csv
T001789,C00453,P0113,2025-04-21,$684.58,5,WELCOME5,2025-04-22 09:00:00,batch_2025_01.csv
T000558,C00233,P0105,2025-06-03,402.15,3,WELCOME5,2025-06-04 15:00:00,batch_2025_01.csv
T003846,C00147,P0076,03/04/2025,$434.84,4,,2025-03-05 04:00:00,batch_2025_01.csv
T004027,C00215,P0075,2025-01-01,348.53,4,SAVE10,2025-01-01 20:00:00,batch_2025_01.csv
T002614,C00363,P0103,06/06/2025,53.45,2,SAVE10,2025-06-08 00:00:00,batch_2025_01.csv
T000682,C00214,P0139,2025-05-02,$839.10,1,,2025-05-02 23:00:00,batch_2025_01.csv
T003233,C00161,P0057,06/28/2025,622.26,4,,2025-06-28 03:00:00,batch_2025_01.csv
T004707,C00472,P0024,2025-06-24,863.85,5,WELCOME5,2025-06-24 04:00:00,batch_2025_01.csv
T000941,C00235,P0099,2025-02-16,820.46,1,,2025-02-18 03:00:00,batch_2025_01_late.csv
T000941,C00235,P0099,2025-02-16,820.46,1,,2025-02-17 21:00:00,batch_2025_01.csv
T004355,C00381,P0084,2025-03-31,554.20,3,,2025-03-31 19:00:00,batch_2025_01.csv
T004228,C00340,P0103,06/20/2025,589.34,4,WELCOME5,2025-06-21 00:00:00,batch_2025_01.csv
T002150,C00395,P0108,2025-03-16,$308.16,5,WELCOME5,2025-03-16 04:00:00,batch_2025_01.csv
T004200,C00174,P0073,2025-03-28,864.66,3,WELCOME5,2025-03-29 12:00:00,batch_2025_01.csv
T004961,C00166,P0088,08/10/2025,$104.05,5,SAVE10,2025-08-11 14:00:00,batch_2025_01.csv
T003326,C00402,P0079,06/17/2025,121.12,4,SAVE10,2025-06-18 17:00:00,batch_2025_01.csv
T004436,C00110,P0054,2025-06-20,359.57,4,,2025-06-20 09:00:00,batch_2025_01.csv
T002164,C00147,P0138,07/08/2025,$556.38,5,,2025-07-09 23:00:00,batch_2025_01.csv
T003390,C00111,P0138,2025-08-07,191.34,5,,2025-08-07 07:00:00,batch_2025_01.csv
T003049,C00012,P0011,08/08/2025,82.04,2,,2025-08-09 18:00:00,batch_2025_01.csv
T002027,C00456,P0036,2025-05-23,842.18,5,WELCOME5,2025-05-24 04:00:00,batch_2025_01.csv
T000728,C00092,P0004,2025-05-06,898.86,1,,2025-05-07 20:00:00,batch_2025_01.csv
T004913,C00491,P0133,06/18/2025,$650.83,1,,2025-06-19 04:00:00,batch_2025_01.csv
T000039,C00059,P0104,03/25/2025,$26.60,3,,2025-03-25 11:00:00,batch_2025_01.csv
T004871,C00394,P0125,04/16/2025,149.74,5,WELCOME5,2025-04-17 16:00:00,batch_2025_01_late.csv
T003641,,P0018,04/21/2025,376.23,2,,2025-04-21 03:00:00,batch_2025_01.csv
T000890,C00304,P9999,2025-03-05,757.73,1,,2025-03-05 07:00:00,batch_2025_01.csv
T001089,C00052,P0097,01/29/2025,$350.52,1,,2025-01-29 01:00:00,batch_2025_01.csv
T004268,C00397,P0097,2025-05-21,$549.07,4,WELCOME5,2025-05-21 13:00:00,batch_2025_01.csv
T000184,C00033,P0043,2025-04-18,395.73,3,,2025-04-18 20:00:00,batch_2025_01.csv
T003249,C00486,P0120,04/10/2025,547.62,2,,2025-04-10 22:00:00,batch_2025_01.csv
T000063,C00115,P0008,2025-01-26,$292.27,2,,2025-01-27 22:00:00,batch_2025_01.csv
T004510,,P0065,06/17/2025,68.92,4,,2025-06-18 11:00:00,batch_2025_01.csv
T003755,C00188,P0144,2025-05-12,775.82,3,,2025-05-13 02:00:00,batch_2025_01.csv
T001488,C00393,P0111,04/30/2025,737.44,2,,2025-05-01 05:00:00,batch_2025_01.csv
T000716,C00382,P0031,2025-08-08,206.34,2,,2025-08-09 21:00:00,batch_2025_01.csv
T003910,C00123,P0053,2025-01-06,-45.00,5,,2025-01-06 16:00:00,batch_2025_01.csv
T003863,C00096,P0121,2025-04-29,136.47,2,,2025-05-01 00:00:00,batch_2025_01.csv
T002303,C00063,P0074,2025-06-20,$54.95,2,,2025-06-20 17:00:00,batch_2025_01.csv
T002685,C00453,P0058,03/14/2025,$890.47,1,,2025-03-14 22:00:00,batch_2025_01.csv
T002362,C00009,P0135,2025-08-03,685.09,2,,2025-08-04 19:00:00,batch_2025_01.csv
T000121,C00104,P0138,2025-05-24,249.85,5,,2025-05-25 21:00:00,batch_2025_01.csv
T004016,C00150,P0094,2025-05-24,577.54,4,,2025-05-24 07:00:00,batch_2025_01.csv
T001326,C00449,P9999,2025-05-06,603.83,4,,2025-05-07 17:00:00,batch_2025_01.csv
T000012,C00032,P0102,2025-02-01,254.09,5,,2025-02-02 06:00:00,batch_2025_01.csv
T002611,C00271,P0133,2025-07-25,255.29,4,,2025-07-26 03:00:00,batch_2025_01.csv
T001082,C00167,P0015,2025-01-03,566.35,2,,2025-01-03 23:00:00,batch_2025_01.csv
T002771,C00076,P0133,05/29/2025,460.82,4,,2025-05-29 22:00:00,batch_2025_01.csv
T001811,C00311,P0067,2025-07-18,148.40,2,,2025-07-19 21:00:00,batch_2025_01.csv
T001364,C00040,P0014,2025-07-26,130.18,3,WELCOME5,2025-07-27 05:00:00,batch_2025_01.csv
T004014,C00341,P0121,2025-06-07,466.58,4,SAVE10,2025-06-08 00:00:00,batch_2025_01.csv
T004466,C00262,P0093,2025-04-25,483.35,1,,2025-04-25 18:00:00,batch_2025_01.csv
T000727,C00116,P0142,2025-08-07,371.30,4,,2025-08-08 04:00:00,batch_2025_01.csv
T003585,C99999,P0085,2025-07-08,552.85,2,WELCOME5,2025-07-08 18:00:00,batch_2025_01.csv
T003666,C00238,P0077,2025-04-07,790.12,5,,2025-04-08 17:00:00,batch_2025_01.csv
T003410,C00096,P0012,2025-05-12,303.41,5,SAVE10,2025-05-13 18:00:00,batch_2025_01.csv
T004298,C00167,P0124,2025-05-07,625.91,1,SAVE10,2025-05-08 23:00:00,batch_2025_01.csv
T004333,C00455,P0061,05/20/2025,266.52,2,,2025-05-20 17:00:00,batch_2025_01.csv
T003366,C00436,P0072,2025-07-23,666.72,5,,2025-07-24 03:00:00,batch_2025_01.csv
T000013,C00026,P0086,2025-02-02,225.26,5,,2025-02-03 13:00:00,batch_2025_01.csv
T000570,C00260,P0141,2025-01-02,296.94,5,WELCOME5,2025-01-02 08:00:00,batch_2025_01.csv
T001133,C00239,P0120,2025-08-19,581.10,1,SAVE10,2025-08-20 06:00:00,batch_2025_01.csv
T002951,C00484,P0128,2025-06-30,$334.52,2,SAVE10,2025-06-30 11:00:00,batch_2025_01.csv
T002007,C00349,P0135,2025-06-14,$8.58,3,,2025-06-14 12:00:00,batch_2025_01.csv
T000539,C00163,P0038,07/15/2025,656.55,4,,2025-07-15 21:00:00,batch_2025_01.csv
T002160,C00237,P0142,2025-07-29,320.52,5,,2025-07-30 17:00:00,batch_2025_01.csv
T001995,C00168,P0041,2019-13-40,84.88,3,WELCOME5,2025-04-12 20:00:00,batch_2025_01.csv
T004427,C00223,P0012,2025-04-22,90.58,2,,2025-04-22 04:00:00,batch_2025_01.csv
T001525,C00356,P0136,2025-02-10,$156.74,5,,2025-02-10 07:00:00,batch_2025_01.csv
T004435,C00225,P0028,02/03/2025,479.94,1,,2025-02-03 10:00:00,batch_2025_01.csv
T002013,C00492,P0147,2025-03-29,841.61,3,,2025-03-30 02:00:00,batch_2025_01.csv
T002074,C00430,P0017,2025-07-08,730.93,5,WELCOME5,2025-07-10 00:00:00,batch_2025_01_late.csv
T004175,C00014,P0031,2025-06-10,138.20,3,,2025-06-11 15:00:00,batch_2025_01.csv
T002368,C00006,P0011,05/26/2025,277.18,1,,2025-05-27 04:00:00,batch_2025_01.csv
T000770,C00449,P0026,2025-06-28,743.37,5,WELCOME5,2025-06-28 17:00:00,batch_2025_01.csv
T004875,C00376,P0094,08/02/2025,$461.79,2,SAVE10,2025-08-03 06:00:00,batch_2025_01.csv
T001447,C00388,P0067,2025-06-26,313.46,3,WELCOME5,2025-06-27 05:00:00,batch_2025_01.csv
T001216,C00090,P0068,2025-03-31,820.01,3,,2025-03-31 22:00:00,batch_2025_01.csv
T003052,C00031,P0070,2025-07-25,$889.54,1,SAVE10,2025-07-25 07:00:00,batch_2025_01.csv
T001486,C00145,P0148,2025-01-18,305.71,5,,2025-01-20 06:00:00,batch_2025_01_late.csv
T001247,C00024,P0008,2025-02-10,768.01,4,,2025-02-10 15:00:00,batch_2025_01.csv
T003659,C00440,P0116,2025-06-08,244.85,5,SAVE10,2025-06-09 17:00:00,batch_2025_01.csv
T000515,C00305,P0077,2025-07-26,$41.34,3,,2025-07-27 13:00:00,batch_2025_01.csv
T003359,C00161,P0011,08/19/2025,$462.42,4,,2025-08-20 12:00:00,batch_2025_01.csv
T004180,C00139,P0085,2025-03-25,577.17,1,WELCOME5,2025-03-25 16:00:00,batch_2025_01.csv
T004993,C00308,P0041,2025-06-27,146.38,5,,2025-06-28 00:00:00,batch_2025_01.csv
T002462,C00348,P0089,2025-07-14,$650.42,5,,2025-07-15 20:00:00,batch_2025_01.csv
T003504,C00302,P0022,03/24/2025,$365.94,5,,2025-03-25 22:00:00,batch_2025_01.csv
T001235,C00035,P0001,2025-08-14,144.50,1,SAVE10,2025-08-14 08:00:00,batch_2025_01.csv
T002673,C00032,P0041,2025-06-07,793.83,3,,2025-06-08 23:00:00,batch_2025_01.csv
T000666,C00243,P0119,07/06/2025,257.02,3,SAVE10,2025-07-07 04:00:00,batch_2025_01.csv
T000911,C00407,P0049,2025-04-07,$178.98,2,,2025-04-08 21:00:00,batch_2025_01.csv
T002533,C00241,P0114,2025-04-02,589.49,4,,2025-04-03 09:00:00,batch_2025_01.csv
T001345,C00204,P0060,2025-05-03,406.80,2,,2025-05-04 13:00:00,batch_2025_01.csv
T001896,C00462,P0014,06/29/2025,212.93,4,SAVE10,2025-06-30 11:00:00,batch_2025_01.csv
T003694,C00439,P0093,2025-07-05,872.73,1,WELCOME5,2025-07-06 03:00:00,batch_2025_01.csv
T001104,,P0093,2025-08-06,10.56,2,,2025-08-06 02:00:00,batch_2025_01.csv
T000423,C00086,P0088,2025-06-02,830.74,2,,2025-06-03 14:00:00,batch_2025_01.csv
T004855,,P0087,2025-04-26,520.87,1,,2025-04-26 15:00:00,batch_2025_01.csv
T000955,C00200,P0055,01/17/2025,$417.23,3,,2025-01-19 01:00:00,batch_2025_01_late.csv
T004726,C00352,P0110,06/22/2025,772.40,4,,2025-06-23 22:00:00,batch_2025_01.csv
T002362,C00009,P0135,2025-08-03,685.09,2,,2025-08-05 01:00:00,batch_2025_01_late.csv
